;Unnamed: 0;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million;total_cases_norm;people_vaccinated_norm
185625;185625;USA;North America;United States;2021-04-12;31367142.0;62183.0;69085.143;559318.0;459.0;984.429;94219.651;186.783;207.516;1680.062;1.379;2.957;1.03;9452.0;28.392;38927.0;116.928;;;39432.0;118.445;400033232.0;1057190.0;1201.607;3.176;1273567.0;3.826;0.055;18.2;tests performed;211266451.0;130942366.0;85299838.0;3731.0;3029288.0;3504747.0;63.63;39.44;25.69;0.0;10556.0;2010011.0;0.605;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09421965074492242;0.3933206280710497
185626;185626;USA;North America;United States;2021-04-13;31447983.0;80841.0;71658.714;560190.0;872.0;990.0;94462.478;242.828;215.246;1682.681;2.619;2.974;1.03;9536.0;28.644;39201.0;117.751;;;39322.0;118.114;401647674.0;1614442.0;1206.457;4.849;1281935.0;3.851;0.055;18.2;tests performed;214750430.0;132682240.0;87026151.0;3823.0;3483979.0;3432189.0;64.68;39.96;26.21;0.0;10338.0;1931172.0;0.582;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.0944624784397717;0.3985468077663554
185627;185627;USA;North America;United States;2021-04-14;31523587.0;75604.0;71634.0;561125.0;935.0;752.429;94689.575;227.097;215.172;1685.49;2.809;2.26;1.01;9583.0;28.785;39474.0;118.571;;;39341.0;118.171;403324959.0;1677285.0;1211.495;5.038;1282919.0;3.854;0.054;18.5;tests performed;218451332.0;134412064.0;88960470.0;3980.0;3700902.0;3336473.0;65.8;40.48;26.79;0.0;10049.0;1811613.0;0.546;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09468957539603629;0.40374279958257464
185628;185628;USA;North America;United States;2021-04-15;31597569.0;73982.0;70764.857;562040.0;915.0;738.143;94911.8;222.225;212.561;1688.238;2.748;2.217;0.99;9476.0;28.464;39188.0;117.712;;;39380.0;118.288;404810976.0;1486017.0;1215.959;4.464;1278152.0;3.839;0.054;18.5;tests performed;222202159.0;136162819.0;90920141.0;4128.0;3750827.0;3227354.0;66.93;41.01;27.38;0.0;9721.0;1694436.0;0.51;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09491180023888014;0.4090016632890585
185629;185629;USA;North America;United States;2021-04-16;31681042.0;83473.0;70582.0;562902.0;862.0;728.571;95162.534;250.734;212.012;1690.828;2.589;2.188;0.97;9530.0;28.626;39406.0;118.367;;;39588.0;118.913;406268294.0;1457318.0;1220.336;4.377;1278652.0;3.841;0.054;18.5;tests performed;225808196.0;137794863.0;92857558.0;4266.0;3606037.0;3123686.0;68.01;41.5;27.97;0.0;9408.0;1578454.0;0.475;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09516253385390414;0.4139039465662645
185630;185630;USA;North America;United States;2021-04-17;31736529.0;55487.0;68432.286;563621.0;719.0;722.286;95329.204;166.67;205.555;1692.987;2.16;2.17;0.95;9551.0;28.689;39012.0;117.183;;;39866.0;119.748;407277303.0;1009009.0;1223.367;3.031;1278134.0;3.839;0.053;18.9;tests performed;228172521.0;138955015.0;94041378.0;4343.0;2364325.0;3048157.0;68.72;41.85;28.32;0.0;9181.0;1497769.0;0.451;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09532920398792155;0.41738877525263396
185631;185631;USA;North America;United States;2021-04-18;31780358.0;43829.0;67914.143;563971.0;350.0;730.286;95460.856;131.652;203.998;1694.039;1.051;2.194;0.95;9632.0;28.932;39460.0;118.529;;;39889.0;119.817;407890536.0;613233.0;1225.209;1.842;1273499.0;3.825;0.052;19.2;tests performed;229305620.0;139492462.0;94625654.0;4375.0;1133099.0;3009780.0;69.07;42.01;28.5;0.0;9065.0;1455539.0;0.438;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;613288.0;15.83;2.75;1842.175521;0.09546085618219859;0.4190031419244176
185632;185632;USA;North America;United States;2021-04-19;31838904.0;58546.0;67394.571;564465.0;494.0;735.286;95636.715;175.859;202.438;1695.523;1.484;2.209;0.94;9828.0;29.521;40212.0;120.788;;;39867.0;119.751;408911233.0;1020697.0;1228.275;3.066;1268286.0;3.81;0.052;19.2;tests performed;231889158.0;140574545.0;96097215.0;4472.0;2583538.0;2946101.0;69.84;42.34;28.94;0.0;8874.0;1376026.0;0.414;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09563671484578076;0.42225346936378133
185633;185633;USA;North America;United States;2021-04-20;31901344.0;62440.0;64765.857;565306.0;841.0;730.857;95824.27;187.555;194.542;1698.049;2.526;2.195;0.92;9918.0;29.791;40206.0;120.77;;;39734.0;119.352;410482808.0;1571575.0;1232.996;4.721;1262162.0;3.791;0.051;19.6;tests performed;235121561.0;141930620.0;97941271.0;4623.0;3232403.0;2910162.0;70.82;42.75;29.5;0.0;8765.0;1321197.0;0.398;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09582427018609557;0.4263268054963471
185634;185634;USA;North America;United States;2021-04-21;31965690.0;64346.0;63157.571;566191.0;885.0;723.714;96017.551;193.281;189.711;1700.707;2.658;2.174;0.91;9917.0;29.788;40051.0;120.304;;;39553.0;118.808;412138819.0;1656011.0;1237.97;4.974;1259123.0;3.782;0.05;20.0;tests performed;238598422.0;143311517.0;99999605.0;4793.0;3476861.0;2878156.0;71.87;43.16;30.12;0.0;8669.0;1271350.0;0.383;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.0960175507102451;0.430474701184603
185635;185635;USA;North America;United States;2021-04-22;32032409.0;66719.0;62120.0;567133.0;942.0;727.571;96217.959;200.408;186.594;1703.537;2.83;2.185;0.89;9842.0;29.563;39201.0;117.751;;;39243.0;117.877;413637377.0;1498558.0;1242.471;4.501;1260914.0;3.787;0.049;20.4;tests performed;242097298.0;144708317.0;102066941.0;4977.0;3498876.0;2842163.0;72.92;43.59;30.74;0.0;8561.0;1220785.0;0.368;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09621795917838193;0.4346703658122732
185636;185636;USA;North America;United States;2021-04-23;32095304.0;62895.0;59180.286;567898.0;765.0;713.714;96406.881;188.922;177.764;1705.834;2.298;2.144;0.88;9705.0;29.152;38562.0;115.831;;;38543.0;115.774;415049563.0;1412186.0;1246.713;4.242;1254467.0;3.768;0.048;20.8;tests performed;245398774.0;146059774.0;103985088.0;5097.0;3301476.0;2798654.0;73.91;43.99;31.32;0.0;8429.0;1180702.0;0.356;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09640688123362055;0.4387298305393044
185637;185637;USA;North America;United States;2021-04-24;32150276.0;54972.0;59106.714;568672.0;774.0;721.571;96572.004;165.123;177.543;1708.159;2.325;2.167;0.88;9572.0;28.752;37357.0;112.212;;;37758.0;113.416;416045235.0;995672.0;1249.704;2.991;1252562.0;3.762;0.047;21.3;tests performed;247608525.0;147059400.0;105179639.0;5185.0;2209751.0;2776572.0;74.58;44.29;31.68;0.0;8363.0;1157769.0;0.349;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09657200442657037;0.44173247619301254
185638;185638;USA;North America;United States;2021-04-25;32185044.0;34768.0;57812.286;568983.0;311.0;716.0;96676.439;104.435;173.655;1709.094;0.934;2.151;0.88;9546.0;28.674;37133.0;111.539;;;37096.0;111.428;416636004.0;590769.0;1251.478;1.775;1249353.0;3.753;0.046;21.7;tests performed;248601304.0;147548522.0;105676668.0;5243.0;992779.0;2756526.0;74.88;44.44;31.83;0.0;8303.0;1150866.0;0.347;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;617109.0;15.7;6.77;1853.652923;0.0966764394693645;0.4432016857248104
185639;185639;USA;North America;United States;2021-04-26;32227331.0;42287.0;55489.571;569467.0;484.0;714.571;96803.46;127.02;166.678;1710.547;1.454;2.146;0.87;9759.0;29.314;37540.0;112.761;;;36497.0;109.629;417635615.0;999611.0;1254.481;3.003;1246340.0;3.744;0.046;21.7;tests performed;250994840.0;148481161.0;107119113.0;5379.0;2393536.0;2729383.0;75.6;44.72;32.26;0.0;8221.0;1129517.0;0.34;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09680345985174585;0.4460031179002727
185640;185640;USA;North America;United States;2021-04-27;32279613.0;52282.0;54038.429;570146.0;679.0;691.429;96960.503;157.043;162.319;1712.587;2.04;2.077;0.87;9665.0;29.031;37207.0;111.761;;;35992.0;108.112;419210931.0;1575316.0;1259.213;4.732;1246875.0;3.745;0.045;22.2;tests performed;253895069.0;149585986.0;108920477.0;5513.0;2900229.0;2681930.0;76.47;45.05;32.81;0.0;8078.0;1093624.0;0.329;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09696050290591528;0.4493217570556748
185641;185641;USA;North America;United States;2021-04-28;32334799.0;55186.0;52729.857;571124.0;978.0;704.714;97126.269;165.766;158.388;1715.525;2.938;2.117;0.87;9537.0;28.647;36886.0;110.797;;;35406.0;106.351;420792537.0;1581606.0;1263.964;4.751;1236245.0;3.713;0.044;22.7;tests performed;256988698.0;150728595.0;110897642.0;5679.0;3093629.0;2627182.0;77.4;45.4;33.4;0.0;7913.0;1059583.0;0.319;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09712626890544464;0.4527538906213661
185642;185642;USA;North America;United States;2021-04-29;32393625.0;58826.0;51602.286;572018.0;894.0;697.857;97302.969;176.7;155.001;1718.21;2.685;2.096;0.87;9371.0;28.148;35988.0;108.1;;;34959.0;105.009;422214867.0;1422330.0;1268.236;4.272;1225356.0;3.681;0.043;23.3;tests performed;260041850.0;151838607.0;112889573.0;5842.0;3053152.0;2563507.0;78.32;45.73;34.0;0.0;7721.0;1018613.0;0.307;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09730296862436455;0.4560881103268998
185643;185643;USA;North America;United States;2021-04-30;32451727.0;58102.0;50917.571;572833.0;815.0;705.0;97477.494;174.525;152.945;1720.658;2.448;2.118;0.87;9242.0;27.761;35364.0;106.225;;;34748.0;104.375;423531287.0;1316420.0;1272.19;3.954;1211675.0;3.64;0.043;23.3;tests performed;262957477.0;152945177.0;114753459.0;6026.0;2915627.0;2508386.0;79.2;46.07;34.56;0.0;7555.0;983629.0;0.296;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09747749361448259;0.4594119910593174
185644;185644;USA;North America;United States;2021-05-01;32500503.0;48776.0;50032.429;573594.0;761.0;703.143;97624.005;146.512;150.286;1722.944;2.286;2.112;0.88;9105.0;27.349;34005.0;102.143;;;34221.0;102.792;424436560.0;905273.0;1274.909;2.719;1198761.0;3.601;0.043;23.3;tests performed;264813389.0;153652695.0;115926370.0;6209.0;1855912.0;2457838.0;79.76;46.28;34.92;0.0;7403.0;941899.0;0.284;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09762400545431596;0.46153721173947204
185645;185645;USA;North America;United States;2021-05-02;32531059.0;30556.0;49430.714;573931.0;337.0;706.857;97715.789;91.783;148.478;1723.956;1.012;2.123;0.87;9075.0;27.259;33764.0;101.419;;;33736.0;101.335;424959580.0;523020.0;1276.48;1.571;1189082.0;3.572;0.042;23.8;tests performed;265693395.0;153977808.0;116513549.0;6244.0;880006.0;2441727.0;80.03;46.38;35.09;0.0;7354.0;918469.0;0.277;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;621120.8;15.58;7.19;1865.703444;0.0977157886218153;0.46251377611096095
185646;185646;USA;North America;United States;2021-05-03;32575681.0;44622.0;49764.286;574408.0;477.0;705.857;97849.823;134.034;149.48;1725.389;1.433;2.12;0.86;9209.0;27.662;33964.0;102.02;;;33515.0;100.671;425857470.0;897890.0;1279.177;2.697;1174551.0;3.528;0.042;23.8;tests performed;267660328.0;154614700.0;117921136.0;6375.0;1966933.0;2380784.0;80.62;46.57;35.52;0.0;7171.0;876220.0;0.264;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09784982280495956;0.46442685259724825
185647;185647;USA;North America;United States;2021-05-04;32618576.0;42895.0;48423.286;575293.0;885.0;735.286;97978.669;128.847;145.452;1728.047;2.658;2.209;0.85;9180.0;27.575;33755.0;101.392;;;32999.0;99.121;427281297.0;1423827.0;1283.454;4.277;1152909.0;3.463;0.041;24.4;tests performed;270163358.0;155428090.0;119684862.0;6479.0;2503030.0;2324041.0;81.37;46.81;36.05;0.0;7000.0;834586.0;0.251;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09797866947893144;0.46687008831567656
185648;185648;USA;North America;United States;2021-05-05;32664619.0;46043.0;47117.143;576108.0;815.0;712.0;98116.972;138.303;141.529;1730.495;2.448;2.139;0.83;8954.0;26.896;33349.0;100.173;;;32496.0;97.61;428813494.0;1532197.0;1288.057;4.602;1145851.0;3.442;0.04;25.0;tests performed;272718453.0;156242489.0;121500312.0;6637.0;2555095.0;2247108.0;82.14;47.06;36.6;0.0;6768.0;787699.0;0.237;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.0981169720179147;0.4693163548370898
185649;185649;USA;North America;United States;2021-05-06;32710798.0;46179.0;45310.429;576911.0;803.0;699.0;98255.683;138.711;136.102;1732.907;2.412;2.1;0.82;8833.0;26.532;32505.0;97.638;;;31872.0;95.736;430124989.0;1311495.0;1291.996;3.939;1130017.0;3.394;0.039;25.6;tests performed;275246014.0;157018033.0;123327876.0;6741.0;2527561.0;2172023.0;82.9;47.29;37.15;0.0;6542.0;739918.0;0.223;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09825568306949056;0.471645909911547
185650;185650;USA;North America;United States;2021-05-07;32759213.0;48415.0;43926.571;577681.0;770.0;692.571;98401.111;145.427;131.945;1735.22;2.313;2.08;0.82;8646.0;25.971;31832.0;95.616;;;31194.0;93.7;431304249.0;1179260.0;1295.538;3.542;1110423.0;3.335;0.038;26.3;tests performed;277760674.0;157808520.0;125126872.0;6873.0;2514660.0;2114742.0;83.66;47.53;37.69;0.0;6370.0;694763.0;0.209;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09840111054869206;0.47402035030711764
185651;185651;USA;North America;United States;2021-05-08;32794868.0;35655.0;42052.143;578333.0;652.0;677.0;98508.21;107.099;126.315;1737.179;1.958;2.034;0.82;8468.0;25.436;30635.0;92.02;;;30794.0;92.498;432157712.0;853463.0;1298.102;2.564;1103022.0;3.313;0.037;27.0;tests performed;279299967.0;158313967.0;126220006.0;6945.0;1539293.0;2069511.0;84.12;47.68;38.02;0.0;6233.0;665896.0;0.201;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09850820993464537;0.4755385963688745
185652;185652;USA;North America;United States;2021-05-09;32817738.0;22870.0;40954.143;578589.0;256.0;665.429;98576.906;68.696;123.017;1737.948;0.769;1.999;0.82;8359.0;25.109;30154.0;90.576;;;30187.0;90.675;432642983.0;485271.0;1299.56;1.458;1097629.0;3.297;0.036;27.8;tests performed;279915898.0;158518369.0;126659130.0;6970.0;615931.0;2031786.0;84.31;47.75;38.15;0.0;6120.0;648652.0;0.195;54.17;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;624285.0;15.44;5.67;1875.20797;0.0985769061331239;0.4761525727729589
185653;185653;USA;North America;United States;2021-05-10;32850114.0;32376.0;39204.714;578977.0;388.0;652.714;98674.156;97.25;117.762;1739.113;1.165;1.961;0.82;8341.0;25.054;29987.0;90.074;;;29502.0;88.617;433503786.0;860803.0;1302.145;2.586;1092331.0;3.281;0.035;28.6;tests performed;281522795.0;159000117.0;127837936.0;7064.0;1606897.0;1980352.0;84.79;47.89;38.5;0.0;5965.0;626488.0;0.189;54.17;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09867415616031854;0.47759963251168375
185654;185654;USA;North America;United States;2021-05-11;32885592.0;35478.0;38145.143;579672.0;695.0;625.571;98780.724;106.568;114.579;1741.201;2.088;1.879;0.81;8298.0;24.925;29482.0;88.557;;;28806.0;86.527;434840876.0;1337090.0;1306.162;4.016;1079940.0;3.244;0.035;28.6;tests performed;283573322.0;159656632.0;129294152.0;7171.0;2050527.0;1915709.0;85.41;48.09;38.94;0.0;5770.0;604077.0;0.182;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09878072387914763;0.4795716519583009
185655;185655;USA;North America;United States;2021-05-12;32921743.0;36151.0;36732.0;580467.0;795.0;622.714;98889.313;108.589;110.334;1743.589;2.388;1.87;0.81;8115.0;24.376;29116.0;87.458;;;28203.0;84.715;436186659.0;1345783.0;1310.204;4.042;1053309.0;3.164;0.034;29.4;tests performed;285592721.0;160300986.0;130737324.0;7274.0;2019399.0;1839181.0;86.02;48.28;39.38;0.0;5540.0;579785.0;0.175;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09888931313455636;0.48150714256933885
185656;185656;USA;North America;United States;2021-05-13;32960479.0;38736.0;35668.714;581235.0;768.0;617.714;99005.667;116.354;107.141;1745.896;2.307;1.855;0.81;7917.0;23.781;28174.0;84.628;;;27570.0;82.814;437383019.0;1196360.0;1313.798;3.594;1036861.0;3.114;0.033;30.3;tests performed;287873534.0;161228288.0;132149882.0;7381.0;2280813.0;1803931.0;86.71;48.56;39.8;0.0;5433.0;601465.0;0.181;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.0990056671329938;0.4842925436293101
185657;185657;USA;North America;United States;2021-05-14;33002696.0;42217.0;34783.286;581871.0;636.0;598.571;99132.477;126.81;104.481;1747.806;1.91;1.798;0.81;7628.0;22.913;27422.0;82.369;;;26925.0;80.876;438470356.0;1087337.0;1317.064;3.266;1023730.0;3.075;0.032;31.2;tests performed;290329118.0;162320197.0;133592158.0;7482.0;2455584.0;1795492.0;87.45;48.89;40.24;0.0;5408.0;644525.0;0.194;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09913247725154073;0.4875723861034902
185658;185658;USA;North America;United States;2021-05-15;33033453.0;30757.0;34083.571;582410.0;539.0;582.429;99224.864;92.387;102.379;1749.425;1.619;1.749;0.81;7409.0;22.255;26184.0;78.651;;;26273.0;78.918;439259062.0;788706.0;1319.433;2.369;1014479.0;3.047;0.031;32.3;tests performed;292178471.0;163228441.0;134586466.0;7569.0;1849353.0;1839786.0;88.0;49.16;40.54;0.0;5541.0;702068.0;0.211;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09922486417662181;0.49030054133265233
185659;185659;USA;North America;United States;2021-05-16;33051145.0;17692.0;33343.857;582687.0;277.0;585.429;99278.007;53.143;100.157;1750.257;0.832;1.758;0.8;7270.0;21.837;25646.0;77.035;;;25801.0;77.5;439713638.0;454576.0;1320.798;1.365;1010094.0;3.034;0.031;32.3;tests performed;293111850.0;163705971.0;135073254.0;7592.0;933379.0;1885136.0;88.28;49.31;40.68;0.0;5678.0;741086.0;0.223;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;627731.6;15.32;6.26;1885.56076;0.09927800685889039;0.491734931173468
185660;185660;USA;North America;United States;2021-05-17;33076388.0;25243.0;32324.857;583085.0;398.0;586.857;99353.831;75.824;97.096;1751.453;1.196;1.763;0.8;7299.0;21.925;25563.0;76.785;;;25229.0;75.782;440512557.0;798919.0;1323.198;2.4;1001253.0;3.008;0.03;33.3;tests performed;294937893.0;164593847.0;136087823.0;7679.0;1826043.0;1916443.0;88.83;49.58;40.99;0.0;5772.0;799104.0;0.241;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09935383100135622;0.49440190563434805
185661;185661;USA;North America;United States;2021-05-18;33105303.0;28915.0;31387.286;583863.0;778.0;598.714;99440.685;86.854;94.28;1753.79;2.337;1.798;0.78;7163.0;21.516;25023.0;75.163;;;24703.0;74.202;441727952.0;1215395.0;1326.849;3.651;983868.0;2.955;0.03;33.3;tests performed;297014667.0;165586720.0;137256573.0;7763.0;2076774.0;1920192.0;89.46;49.87;41.34;0.0;5784.0;847155.0;0.255;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09944068498382264;0.4973842668355714
185662;185662;USA;North America;United States;2021-05-19;33134908.0;29605.0;30452.143;584532.0;669.0;580.714;99529.612;88.927;91.471;1755.799;2.01;1.744;0.77;7059.0;21.204;24929.0;74.881;;;24294.0;72.974;442909268.0;1181316.0;1330.397;3.548;960373.0;2.885;0.029;34.5;tests performed;299105125.0;166574753.0;138439472.0;7862.0;2090458.0;1930343.0;90.09;50.17;41.7;0.0;5814.0;896252.0;0.27;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09952961156694275;0.5003520897945282
185663;185663;USA;North America;United States;2021-05-20;33165125.0;30217.0;29235.143;585216.0;684.0;568.714;99620.376;90.765;87.816;1757.854;2.055;1.708;0.77;6841.0;20.549;23954.0;71.952;;;23785.0;71.445;443918689.0;1009421.0;1333.429;3.032;933667.0;2.805;0.029;34.5;tests performed;301128760.0;167497856.0;139620992.0;7967.0;2023635.0;1893604.0;90.7;50.45;42.05;0.0;5703.0;895653.0;0.27;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09962037645672962;0.5031248780282025
185664;185664;USA;North America;United States;2021-05-21;33193950.0;28825.0;27322.0;585843.0;627.0;567.429;99706.96;86.584;82.069;1759.737;1.883;1.704;0.76;6664.0;20.017;23397.0;70.279;;;23350.0;70.138;444905422.0;986733.0;1336.393;2.964;919295.0;2.761;0.028;35.7;tests performed;303193804.0;168432239.0;140831723.0;8061.0;2065044.0;1837812.0;91.32;50.73;42.42;0.0;5535.0;873149.0;0.263;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09970696009998033;0.5059315487769112
185665;185665;USA;North America;United States;2021-05-22;33215163.0;21213.0;25958.571;586337.0;494.0;561.0;99770.679;63.719;77.974;1761.221;1.484;1.685;0.77;6472.0;19.44;22643.0;68.014;;;23040.0;69.207;445615592.0;710170.0;1338.526;2.133;908076.0;2.728;0.027;37.0;tests performed;304645013.0;169163279.0;141605633.0;8141.0;1451209.0;1780935.0;91.76;50.95;42.65;0.0;5364.0;847834.0;0.255;56.94;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09977067905312091;0.5081274241129736
185666;185666;USA;North America;United States;2021-05-23;33228947.0;13784.0;25400.286;586537.0;200.0;550.0;99812.083;41.404;76.297;1761.822;0.601;1.652;0.79;6412.0;19.26;22445.0;67.42;;;22858.0;68.66;446024742.0;409150.0;1339.755;1.229;901586.0;2.708;0.027;37.0;tests performed;305303448.0;169502053.0;141953110.0;8172.0;658435.0;1741657.0;91.96;51.05;42.76;0.0;5246.0;828012.0;0.249;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;632013.8;15.22;7.86;1898.4235;0.09981208300588996;0.5091450229736368
185667;185667;USA;North America;United States;2021-05-24;33250819.0;21872.0;24918.714;586974.0;437.0;555.571;99877.781;65.698;74.85;1763.134;1.313;1.669;0.79;6419.0;19.281;22431.0;67.378;;;22662.0;68.071;446737903.0;713161.0;1341.897;2.142;889335.0;2.671;0.027;37.0;tests performed;306627762.0;170138713.0;142708217.0;8274.0;1324314.0;1669981.0;92.36;51.25;42.98;0.0;5030.0;792124.0;0.239;56.02;332915074.0;35.608;38.3;15.413;9.732;54225.446;1.2;151.089;10.79;19.1;24.6;;2.77;78.86;0.926;;;;;0.09987778144284329;0.5110574025855015
