index;date;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
2452;2021-06-02;United States;33413448.0;1778.0037623674527;33413523.999999993;2231.1729474665813
2453;2021-06-02;South Korea;142157.0;208.36131566028482;142175.99999999997;228.37323867914282
2454;2021-06-02;Israel;839517.0;39976.23809523812;839514.7999999998;52468.67083333333
2455;2021-06-02;China;100469.0;2678.160000000001;100469.79999999999;2721.765130984536
2456;2021-06-03;Israel;839532.0;79954.28571428574;839532.9999999999;48809.03875965689
2457;2021-06-03;Germany;3692468.0;771.7349935474871;3691353.3999999994;1107.9776082036183
2458;2021-06-03;United States;33431844.0;1903.4983099768342;33431409.999999993;1970.9871999056215
2459;2021-06-03;South Korea;142852.0;206.63032945736435;142846.59999999998;215.13461441468425
2460;2021-06-03;China;100507.0;2609.575757575759;100511.19999999998;2589.4725085908717
2461;2021-06-04;Germany;3695633.0;946.0541533205214;3694844.5999999996;1077.5599342226305
2462;2021-06-04;Israel;839539.0;76320.8484848485;839544.9999999998;55598.07505527338
2463;2021-06-04;South Korea;143596.0;198.56613388927502;143478.8;219.272029474974
2464;2021-06-04;United States;33449709.0;1843.9462232150252;33446328.599999994;2038.1544580129103
2465;2021-06-04;China;100549.0;2512.708333333334;100551.19999999998;2469.551187551365
2466;2021-06-05;China;100601.0;2139.411347517731;100593.59999999998;2440.582524272017
2467;2021-06-05;South Korea;144152.0;220.8205128205129;144065.59999999998;235.3792726278371
2468;2021-06-05;United States;33465313.0;1998.8021950660818;33460718.799999993;2282.328342795735
2469;2021-06-05;Israel;839566.0;49385.03921568628;839558.5999999999;65589.49479172633
2470;2021-06-05;Germany;3697927.0;1353.8533308908839;3697575.8;1187.5132639066749
2471;2021-06-06;Israel;839571.0;52472.416666666686;839569.1999999998;69384.92561963444
2472;2021-06-06;China;100630.0;2483.786008230453;100632.4;2477.6453201966897
2473;2021-06-06;United States;33471329.0;3095.477983348753;33474037.799999997;2415.108464577089
2474;2021-06-06;South Korea;144637.0;276.90361831572216;144633.59999999998;249.49659392680087
2475;2021-06-06;Germany;3700367.0;1562.304886635686;3699619.7999999993;1548.5620427766585
2476;2021-06-07;South Korea;145091.0;308.0440184593539;145174.99999999997;260.7260380986734
2477;2021-06-07;Israel;839585.0;88376.2105263158;839578.3999999999;84804.92255872313
2478;2021-06-07;China;100681.0;2515.9333333333343;100668.39999999998;2690.680926916117
2479;2021-06-07;Germany;3701484.0;2080.363227438854;3701681.5999999996;1802.1461022619233
2480;2021-06-07;United States;33485399.0;3333.0691692389405;33487496.799999993;2500.118340926632
2481;2021-06-08;United States;33498439.0;2470.3102668142146;33500791.199999996;2503.4157851589107
2482;2021-06-08;Germany;3702688.0;3189.5846617837146;3703921.9999999995;1720.8596222087183
2483;2021-06-08;South Korea;145692.0;275.14691943127974;145716.39999999997;268.14739564093384
2484;2021-06-08;Israel;839585.0;119940.04761904766;839591.2;76325.41818141432
2485;2021-06-08;China;100701.0;2835.7934272300486;100703.39999999998;2835.7201877940092
2486;2021-06-09;United States;33517004.0;2119.935495438486;33517912.599999994;2202.938398244718
2487;2021-06-09;China;100729.0;4195.986111111113;100743.79999999999;2671.2254641906725
2488;2021-06-09;Israel;839585.0;inf;839607.5999999999;57506.32876721501
2489;2021-06-09;Germany;3705942.0;1661.4496784806347;3706162.3999999994;1653.2413854669503
2490;2021-06-09;South Korea;146303.0;240.4213421342135;146273.39999999997;265.3343044428273
2491;2021-06-10;South Korea;146859.0;250.70208511853764;146829.99999999997;262.7034243295006
2492;2021-06-10;United States;33531785.0;2010.1806913372923;33534051.999999993;2015.440714996012
2493;2021-06-10;Germany;3709129.0;1150.7280442995398;3708561.599999999;1597.6443371556302
2494;2021-06-10;Israel;839630.0;37315.55555555557;839622.7999999998;53139.69620276657
2495;2021-06-10;China;100776.0;2686.2755555555564;100785.79999999999;2445.2508090612305
2496;2021-06-11;Israel;839653.0;24694.784313725493;839638.9999999999;53479.180467051636
2497;2021-06-11;South Korea;147422.0;262.486744116771;147346.19999999998;273.7071836937564
2498;2021-06-11;China;100832.0;1956.8737864077675;100830.59999999998;2322.274961597854
2499;2021-06-11;Germany;3711569.0;1318.244179847166;3711017.799999999;1527.6107426784313
2500;2021-06-11;United States;33556936.0;1679.6174329693822;33548637.39999999;2182.831719002451
2501;2021-06-12;China;100891.0;1753.6173913043478;100877.99999999999;2187.2335502531428
2502;2021-06-12;Germany;3713480.0;1705.9952501340695;3712932.999999999;1697.7798721996369
2503;2021-06-12;South Korea;147874.0;290.4137931034484;147814.99999999997;299.1480203045686
2504;2021-06-12;United States;33566096.0;1955.734642923067;33561866.99999999;2412.2369560788547
2505;2021-06-12;Israel;839661.0;54170.838709677446;839659.9999999999;45141.96774185075
2506;2021-06-13;United States;33571366.0;4652.085839685841;33574286.39999999;2616.990676699547
2507;2021-06-13;Germany;3714969.0;2184.317254901962;3714341.1999999993;2234.3166636574497
2508;2021-06-13;South Korea;148273.0;347.488444966706;148281.39999999997;316.11248930710605
2509;2021-06-13;China;100925.0;2169.51971326165;100924.99999999999;2137.24293785291
2510;2021-06-13;Israel;839666.0;129178.46153846156;839674.1999999998;47707.825757638886
2511;2021-06-14;Germany;3715518.0;3645.393195943737;3715552.3999999994;2835.9742943672645
2512;2021-06-14;Israel;839690.0;57908.436781609205;839687.5999999999;60845.93719811899
2513;2021-06-14;China;100966.0;2691.3955555555563;100971.39999999998;2161.1306209851455
2514;2021-06-14;United States;33583152.0;3936.8595215759865;33584057.199999996;3025.9667360662656
2515;2021-06-14;South Korea;148647.0;383.60845191893065;148743.19999999995;319.4998204410029
2516;2021-06-15;United States;33593882.0;2983.016521584652;33594348.599999994;3348.01075986964
2517;2021-06-15;South Korea;149191.0;323.97312999273794;149215.99999999997;318.3112918182447
2518;2021-06-15;China;101011.0;2348.077519379846;101014.59999999998;2253.802083333553
2519;2021-06-15;Israel;839701.0;47982.03809523811;839704.7999999998;54881.62527237293
2520;2021-06-15;Germany;3716170.0;6187.431029697475;3716647.399999999;3222.1955308881425
2521;2021-06-16;China;101064.0;2061.5034013605446;101060.99999999999;2254.8139880950916
2522;2021-06-16;Israel;839720.0;55980.24444444446;839725.3999999999;44428.8853614973
2523;2021-06-16;United States;33605790.0;2967.954295137969;33607822.39999999;2827.2776496731626
2524;2021-06-16;South Korea;149731.0;275.25768757687587;149705.39999999997;310.16739416614325
2525;2021-06-16;Germany;3717625.0;3527.7054263565906;3717659.799999999;3527.2087564464755
2526;2021-06-17;United States;33617553.0;2839.4019404897704;33620749.39999999;2545.956193246957
2527;2021-06-17;South Korea;150238.0;285.99808978032485;150205.79999999996;302.50367077524436
2528;2021-06-17;Israel;839747.0;36509.6811594203;839753.3999999999;34556.70233189538
2529;2021-06-17;Germany;3718955.0;2669.718731298625;3718783.999999999;3480.012231270714
2530;2021-06-17;China;101107.0;2105.430555555556;101111.59999999998;2083.760824742268
2531;2021-06-18;Israel;839769.0;34275.319727891176;839786.5999999999;27442.97821352851
2532;2021-06-18;Germany;3720031.0;3091.330285397618;3719946.1999999993;3252.971191975211
2533;2021-06-18;China;101157.0;2174.394265232975;101158.79999999999;2067.698704839748
2534;2021-06-18;South Korea;150720.0;303.80114593865864;150668.79999999996;311.7984914538805
2535;2021-06-18;United States;33638735.0;2041.0194364344618;33632521.8;2722.36285361792
2536;2021-06-19;Germany;3721139.0;3406.6315628815632;3720886.5999999996;3538.3546719924643
2537;2021-06-19;South Korea;151149.0;330.85034760336634;151102.8;335.91780007431095
2538;2021-06-19;United States;33647787.0;2224.958104562193;33644023.599999994;2890.104201218147
2539;2021-06-19;China;101219.0;1806.4464285714291;101203.39999999998;2203.8765432098066
2540;2021-06-19;Israel;839830.0;20235.710843373497;839840.5999999999;19261.319571875734
2541;2021-06-20;United States;33652744.0;4803.543721893071;33655331.99999999;2949.9047911320313
2542;2021-06-20;South Korea;151506.0;384.54198473282446;151564.19999999995;337.52944680217644
2543;2021-06-20;China;101247.0;2249.05925925926;101247.79999999999;2274.232209737828
2544;2021-06-20;Israel;839867.0;17139.224489795924;839906.9999999998;13950.9091915944
2545;2021-06-20;Germany;3721981.0;3816.461880341882;3721651.9999999995;4362.560988001006
2546;2021-06-21;Israel;839990.0;10498.695833333337;839998.2;10658.823181042775
2547;2021-06-21;Germany;3722327.0;6265.682940516276;3722405.3999999994;4900.774295497047
2548;2021-06-21;China;101287.0;2977.9705882352946;101287.19999999998;2416.3754972155084
2549;2021-06-21;South Korea;151901.0;402.9751773049646;152051.19999999998;319.6388303107007
2550;2021-06-21;United States;33663299.0;4339.170964414647;33664936.99999999;3218.4880698501825
2551;2021-06-22;South Korea;152545.0;292.5582290664101;152579.19999999998;299.63520525450707
2552;2021-06-22;Germany;3722782.0;9294.290470245529;3723138.8;5007.2622186341605
2553;2021-06-22;Israel;840079.0;7924.32704402516;840120.9999999999;7850.548909653053
2554;2021-06-22;China;101329.0;2470.430894308944;101321.19999999998;2759.8201634879574
2555;2021-06-22;United States;33674095.0;3153.3304607122245;33675626.8;3317.6280229411063
2556;2021-06-23;Israel;840225.0;7149.7702127659595;840275.1999999998;6065.931167270902
2557;2021-06-23;China;101354.0;3024.577114427862;101358.19999999998;2854.14647887324
2558;2021-06-23;United States;33686760.0;2870.697583223222;33690245.599999994;2661.3037834305087
2559;2021-06-23;South Korea;153155.0;243.2753854332802;153169.39999999997;272.93853216479295
2560;2021-06-23;Germany;3723798.0;5061.820530251531;3723858.599999999;5124.049362327806
2561;2021-06-24;Israel;840444.0;4604.1059360730615;840441.7999999998;5238.649210308707
2562;2021-06-24;Germany;3724806.0;3679.6396574440064;3724627.599999999;5002.518807095152
2563;2021-06-24;United States;33701236.0;2482.396644682707;33704627.19999999;2323.427713641447
2564;2021-06-24;South Korea;153789.0;246.242765273312;153803.39999999997;250.25976147688647
2565;2021-06-24;China;101389.0;3378.5777777777776;101394.19999999998;2776.9278538812787
2566;2021-06-25;South Korea;154457.0;236.25243215565806;154408.8;248.17470819213136
2567;2021-06-25;China;101432.0;2599.786324786325;101429.99999999997;2824.349117920606
2568;2021-06-25;Germany;3725580.0;4180.390572390575;3725413.1999999993;4791.757536772303
2569;2021-06-25;United States;33725838.0;1724.9916235904263;33717774.39999999;2448.651283988912
2570;2021-06-25;Israel;840638.0;4069.9063761097664;840603.5999999999;5118.393422654937
2571;2021-06-26;United States;33735207.0;1985.267453612396;33731105.19999999;2546.8566810182033
2572;2021-06-26;Israel;840823.0;4436.068601583115;840797.7999999998;4722.552808988765
2573;2021-06-26;South Korea;155071.0;240.93447737909528;155011.19999999998;255.68438483192216
2574;2021-06-26;Germany;3726172.0;5454.640312347489;3726039.3999999994;5277.461491239453
2575;2021-06-26;China;101467.0;2600.752136752137;101468.19999999998;2741.372972972973
2576;2021-06-27;Israel;840888.0;6726.264000000002;841006.1999999998;4176.863056797725
2577;2021-06-27;China;101508.0;2670.236842105264;101506.4;2656.235602093432
2578;2021-06-27;South Korea;155572.0;278.08669656203296;155645.59999999998;250.68219059939875
2579;2021-06-27;United States;33739831.0;4821.500083375024;33743036.199999996;2670.4857611091875
2580;2021-06-27;Germany;3726710.0;6594.962831858411;3726544.7999999993;6585.364321903548
2581;2021-06-28;United States;33753414.0;3706.5762984932553;33753117.199999996;3065.8204191642662
2582;2021-06-28;South Korea;156167.0;283.94768856447695;156298.79999999996;241.77052914984387
2583;2021-06-28;China;101545.0;2602.7350427350443;101539.99999999999;2827.4336118847514
2584;2021-06-28;Germany;3726929.0;9845.716424482609;3727056.999999999;7324.188417193459
2585;2021-06-28;Israel;841196.0;4509.217158176944;841233.9999999999;3856.087421671399
2586;2021-06-29;Germany;3727333.0;11964.65703584805;3727629.1999999993;6873.9893028408715
2587;2021-06-29;China;101580.0;2820.675925925927;101573.19999999998;3040.1157684636046
2588;2021-06-29;South Korea;156961.0;224.95800335973126;156994.39999999997;231.7807433768308
2589;2021-06-29;United States;33760891.0;3205.259132636911;33764348.199999996;3167.5582332332338
2590;2021-06-29;Israel;841486.0;2813.344481605352;841482.7999999998;3530.1762484265264
2591;2021-06-30;United States;33776243.0;2957.949625476368;33780605.8;2456.7292429102617
2592;2021-06-30;South Korea;157723.0;201.7356469580121;157748.39999999997;216.63061074319265
2593;2021-06-30;Germany;3728141.0;6150.936743674369;3728223.599999999;6390.599348533691
2594;2021-06-30;China;101600.0;3693.636363636365;101606.59999999998;3050.2482482486494
2595;2021-06-30;Israel;841777.0;2896.682730923696;841779.3999999999;3085.80393594902
2596;2021-07-01;Israel;842067.0;2897.6821572002304;842069.7999999998;2868.0658716638272
2597;2021-07-01;United States;33791362.0;2216.938422325053;33795229.599999994;2187.7286133401744
2598;2021-07-01;Germany;3729033.0;4386.08117647059;3728908.3999999994;5829.039608087542
2599;2021-07-01;South Korea;158549.0;198.67044500419823;158531.8;205.2272668140987
2600;2021-07-01;China;101633.0;3834.1257861635236;101637.59999999998;3155.459627329478
2601;2021-07-02;China;101675.0;2710.2933333333344;101669.19999999998;3247.214057507686
2602;2021-07-02;Germany;3729682.0;4839.652173913043;3729624.1999999993;5324.744728449359
2603;2021-07-02;Israel;842371.0;2835.2581369248046;842366.3999999999;2869.0693923906874
2604;2021-07-02;South Korea;159342.0;195.846819024089;159298.59999999998;204.523631359393
2605;2021-07-02;United States;33821119.0;1506.2056035891496;33809214.8;2362.5444254139143
2606;2021-07-03;China;101700.0;3034.905472636817;101703.79999999999;3071.6072507547474
2607;2021-07-03;South Korea;160084.0;207.58957654723133;160062.19999999998;208.17764418888393
2608;2021-07-03;Germany;3730353.0;5651.0444444444465;3730220.799999999;5683.609367065308
2609;2021-07-03;Israel;842648.0;2899.6970740103284;842703.9999999998;2656.51235151917
2610;2021-07-03;United States;33826533.0;1922.7775534768239;33821909.99999999;2534.3536678611927
2611;2021-07-04;South Korea;160795.0;220.33539802707048;160902.99999999997;199.56112357683116
2612;2021-07-04;Germany;3730912.0;6065.553929539297;3730726.999999999;6764.944988515229
2613;2021-07-04;China;101738.0;3228.7089947089958;101748.19999999998;2574.8624472573847
2614;2021-07-04;United States;33830817.0;6975.903553997389;33836037.79999999;2521.8944587363635
2615;2021-07-04;Israel;842969.0;2818.2697881828326;843068.9999999998;2398.8418256006294
2616;2021-07-05;China;101773.0;2787.315068493151;101795.19999999998;2226.456601021294
2617;2021-07-05;South Korea;161541.0;220.73667353008474;161840.19999999995;181.02939632546233
2618;2021-07-05;United States;33839719.0;5131.557156580212;33848250.0;2569.126747658094
2619;2021-07-05;Israel;843465.0;2063.7144022847824;843470.3999999999;2200.1073416836634
2620;2021-07-05;Germany;3731124.0;9677.811500216172;3731300.3999999994;6911.354946272821
2621;2021-07-06;United States;33862001.0;2170.6117880964607;33863552.39999999;2460.459542691141
2622;2021-07-06;Germany;3731564.0;11445.398773006138;3731933.599999999;6184.850544228485
2623;2021-07-06;Israel;843892.0;1827.6099674972918;843938.5999999999;1939.9555351117212
2624;2021-07-06;China;101855.0;1739.9772079772085;101843.19999999998;2143.063859649123
2625;2021-07-06;South Korea;162753.0;165.1647940074907;162892.19999999998;162.75735639117815
2626;2021-07-07;Israel;844378.0;1848.6564439576491;844420.5999999999;1776.3485581983612
2627;2021-07-07;Germany;3732549.0;5237.537777777779;3732644.7999999993;5551.858970544866
2628;2021-07-07;South Korea;164028.0;130.8998793727383;164077.59999999998;145.6482226393716
2629;2021-07-07;United States;33882180.0;1594.9365299922285;33887516.599999994;1724.9489218150702
2630;2021-07-07;China;101910.0;1486.8029197080295;101893.19999999998;2078.446258503402
2631;2021-07-08;China;101940.0;2397.686274509805;101938.79999999999;2131.6262203624924
2632;2021-07-08;South Korea;165344.0;126.6242120159527;165378.59999999998;132.01104676104708
2633;2021-07-08;Germany;3733519.0;3818.4593350383643;3733503.999999999;4753.813211071772
2634;2021-07-08;United States;33903045.0;1651.0285872072254;33911724.199999996;1406.9475391548663
2635;2021-07-08;Israel;844989.0;1539.5071406867219;844889.7999999998;1775.4758901038151
2636;2021-07-09;South Korea;166722.0;122.76515713932196;166657.19999999995;128.2145552282019
2637;2021-07-09;United States;33950638.0;990.7375130250185;33933824.8;1464.5795719403684
2638;2021-07-09;Israel;845379.0;1688.1425241425245;845338.1999999998;1841.5058122639246
2639;2021-07-09;China;101988.0;2614.0000000000014;101981.39999999998;2311.5147392291015
2640;2021-07-09;Germany;3734468.0;3891.1016154247022;3734424.1999999993;4196.3856730735415
2641;2021-07-10;China;102001.0;3343.486338797816;102020.59999999998;2493.40505297509
2642;2021-07-10;Israel;845811.0;2056.9172749391737;845727.9999999998;2016.9856040723305
2643;2021-07-10;South Korea;168046.0;123.39304219096967;167910.8;131.62377905905217
2644;2021-07-10;Germany;3735420.0;3928.9521304576538;3735212.1999999993;4372.298481832253
2645;2021-07-10;United States;33960757.0;1176.1209684872015;33957773.99999999;1473.814913419915
2646;2021-07-11;China;102068.0;2550.475000000001;102062.4;2519.0485596703297
2647;2021-07-11;Israel;846134.0;2240.4626931567336;846250.5999999999;1853.9506064591085
2648;2021-07-11;United States;33972504.0;3106.3111375346816;33982856.39999999;1385.1537267124654
2649;2021-07-11;South Korea;169146.0;138.59020902090217;169224.19999999995;130.83812491884174
2650;2021-07-11;Germany;3736165.0;4402.299351797291;3735935.3999999994;4943.343832715114
2651;2021-07-12;United States;34001926.0;1650.6786983733716;34004645.199999996;1450.005911234668
2652;2021-07-12;South Korea;170296.0;150.36681481481486;170581.99999999994;126.71383647798964
2653;2021-07-12;China;102106.0;1943.9682539682547;102101.39999999998;2526.273927392649
2654;2021-07-12;Germany;3736489.0;6989.756158403494;3736778.3999999994;4770.751287617021
2655;2021-07-12;Israel;846327.0;3279.4211886304925;846839.1999999998;1523.168826493785
2656;2021-07-13;South Korea;171911.0;123.29186256781198;171981.99999999994;123.71895472236375
2657;2021-07-13;China;102149.0;2521.1769547325107;102146.39999999998;2431.033333333755
2658;2021-07-13;Israel;847602.0;1153.5254314259766;847531.7999999998;1322.001040691067
2659;2021-07-13;United States;34028457.0;1215.3401009180327;34030802.199999996;1418.5226345858657
2660;2021-07-13;Germany;3737135.0;7704.322336769763;3737759.3999999994;4097.395175438597
2661;2021-07-14;China;102183.0;2653.1428571428582;102187.79999999999;2364.472222221984
2662;2021-07-14;Israel;848322.0;849.5408521303259;848325.7999999999;1140.2739136283421
2663;2021-07-14;United States;34059582.0;1180.4491582257992;34070231.599999994;1037.8745085363462
2664;2021-07-14;Germany;3738683.0;3406.9604983287754;3738882.5999999996;3552.710578842001
2665;2021-07-14;South Korea;173511.0;106.93996889580097;173452.79999999996;119.83112721192626
2666;2021-07-15;Israel;849274.0;1014.8317384370021;849253.9999999999;985.2172028025773
2667;2021-07-15;Germany;3740325.0;2344.0215256008364;3740262.5999999987;2987.3507510395602
2668;2021-07-15;China;102226.0;2654.1818181818194;102230.39999999998;2433.052380952381
2669;2021-07-15;United States;34091542.0;1079.8085228923942;34106596.99999999;898.9854255613317
2670;2021-07-15;South Korea;175046.0;110.67900053163217;174983.79999999996;115.57923023963336
2671;2021-07-16;China;102275.0;2222.3478260869574;102275.19999999998;2339.3852021359303
2672;2021-07-16;Germany;3741781.0;2414.630729502906;3741771.799999999;2589.1635516181864
2673;2021-07-16;United States;34169651.0;619.7371648693096;34141721.99999999;954.1472290918516
2674;2021-07-16;Israel;850104.0;953.1238309016092;850078.1999999998;969.207182530676
2675;2021-07-16;South Korea;176500.0;117.10873201739719;176442.19999999995;117.0533217368036
2676;2021-07-17;South Korea;177951.0;121.51394148020655;177836.19999999995;123.6998550927876
2677;2021-07-17;United States;34183753.0;740.6560027184033;34180390.599999994;925.3621777498136
2678;2021-07-17;Germany;3743389.0;2442.4488685813762;3743080.5999999996;2655.5748757975607
2679;2021-07-17;Israel;850968.0;1003.6780794962617;851002.3999999998;972.4451307862946
2680;2021-07-17;China;102319.0;2199.4265232974913;102328.79999999999;2078.823848238298
2681;2021-07-18;South Korea;179203.0;131.62017511407083;179279.99999999994;125.34554936923021
2682;2021-07-18;Israel;851723.0;1051.1817994646906;852034.3999999999;870.0933783184776
2683;2021-07-18;United States;34204082.0;1985.758686455036;34220612.39999999;866.541640892529
2684;2021-07-18;Germany;3744681.0;2581.5749425287368;3744297.599999999;2963.853036661324
2685;2021-07-18;China;102373.0;2088.2108843537417;102377.39999999998;2002.4879321592225
2686;2021-07-19;Israel;852943.0;862.661265822785;853123.9999999998;803.2179487179577
2687;2021-07-19;South Korea;180481.0;141.66930171278003;180800.59999999998;120.97260828498082
2688;2021-07-19;United States;34252925.0;989.2322519709327;34254759.599999994;920.2379360575867
2689;2021-07-19;Germany;3745227.0;4074.463910047154;3745663.9999999995;2898.7747929086754
2690;2021-07-19;China;102451.0;1551.227272727273;102434.99999999999;1928.0677966102226
2691;2021-07-20;Israel;854434.0;629.3126767490473;854327.5999999999;744.079888365618
2692;2021-07-20;China;102469.0;2133.979166666667;102495.39999999998;1736.2022598870055
2693;2021-07-20;United States;34292651.0;773.4057288667595;34297391.199999996;892.3710121369791
2694;2021-07-20;South Korea;182265.0;117.99455693446552;182356.99999999997;117.52520853645217
2695;2021-07-20;Germany;3746410.0;4332.491999228844;3747086.799999999;2685.847411444411
2696;2021-07-21;China;102563.0;1830.2559523809527;102557.19999999998;1677.5100927441756
2697;2021-07-21;South Korea;184103.0;100.65323025952519;183988.79999999996;114.4107228739316
2698;2021-07-21;Israel;855552.0;654.8943401047658;855578.3999999999;696.1728596262096
2699;2021-07-21;United States;34340387.0;784.233632891999;34360117.199999996;651.1934465730588
2700;2021-07-21;Germany;3748613.0;2213.083284111046;3748668.999999999;2493.936727676481
2701;2021-07-22;Germany;3750503.0;1831.6680511442305;3750525.8;2180.145701269159
2702;2021-07-22;United States;34396911.0;658.8013875567495;34418823.39999999;565.892362432171
2703;2021-07-22;South Korea;185733.0;106.13244905805463;185662.19999999995;111.34132074710617
2704;2021-07-22;China;102621.0;1349.355263157895;102612.99999999997;1744.1360544218985
2705;2021-07-22;Israel;856986.0;670.5778474399167;856869.3999999998;673.2172476198155
2706;2021-07-23;China;102682.0;1724.7394957983201;102682.39999999997;1639.2577209799942
2707;2021-07-23;Germany;3752592.0;1885.1818714920005;3752423.3999999994;1997.9434263795167
2708;2021-07-23;South Korea;187362.0;113.98138488288842;187242.39999999997;114.1081468732069
2709;2021-07-23;United States;34517712.0;388.19497156821285;34475178.599999994;598.2551878098786
2710;2021-07-23;Israel;857977.0;706.6707903780072;858112.9999999999;676.1253057681749
2711;2021-07-24;South Korea;188848.0;120.26602461209211;188727.99999999997;122.12855807075842
2712;2021-07-24;China;102730.0;1883.99388379205;102749.39999999998;1505.5953079177925
2713;2021-07-24;United States;34546456.0;461.22607019068977;34537861.199999996;579.2662117971274
2714;2021-07-24;Germany;3754511.0;1872.5226214238198;3754071.999999999;2116.2598838197446
2715;2021-07-24;Israel;859398.0;711.5425649530129;859545.9999999998;641.2434680814025
2716;2021-07-25;Germany;3755898.0;2271.2242387578144;3755651.5999999996;2325.784647791205
2717;2021-07-25;Israel;860652.0;642.498940809969;861131.2;569.6088617939919
2718;2021-07-25;United States;34574427.0;1218.2385024537898;34602238.8;543.6545228167311
2719;2021-07-25;South Korea;190166.0;134.65905848787452;190266.8;124.81532425164126
2720;2021-07-25;China;102816.0;1533.472636815921;102823.99999999997;1451.2984934086035
2721;2021-07-26;United States;34653800.0;644.4991988373827;34657171.39999999;579.9854575160879
2722;2021-07-26;Germany;3756856.0;3203.2025586353957;3757366.999999999;2279.6339099645925
2723;2021-07-26;China;102898.0;1223.9841269841274;102897.79999999999;1385.7646001796134
2724;2021-07-26;South Korea;191531.0;141.76792148092932;191814.19999999995;123.30352321085333
2725;2021-07-26;Israel;862717.0;518.7841719393394;862983.7999999998;501.029922237083
2726;2021-07-27;United States;34718799.0;479.99624119173615;34720863.8;584.3640266947664
2727;2021-07-27;Israel;864912.0;405.05179968701106;864916.7999999998;455.94389264583253
2728;2021-07-27;South Korea;193427.0;117.57620361852193;193405.79999999996;122.222958479347
2729;2021-07-27;China;102994.0;1156.2097378277158;102977.59999999998;1339.8411458332828
2730;2021-07-27;Germany;3758401.0;3002.0388866693315;3759326.999999999;2044.647403457532
2731;2021-07-28;China;103051.0;1346.1568627450986;103055.39999999998;1306.8138747885664
2732;2021-07-28;Germany;3761169.0;1743.0135250019327;3761500.3999999994;1819.034273640584
2733;2021-07-28;Israel;867240.0;382.47018940231425;867054.9999999999;424.9288661819539
2734;2021-07-28;United States;34792375.0;501.1244163810212;34817250.39999999;433.93276902862544
2735;2021-07-28;South Korea;195099.0;108.38135276532141;195041.59999999995;119.86151907624323
2736;2021-07-29;Israel;869063.0;417.7651971412513;869315.1999999998;394.27776767309115
2737;2021-07-29;Germany;3764311.0;1272.857416807671;3763962.1999999993;1623.0568404095543
2738;2021-07-29;South Korea;196806.0;115.48426556180334;196692.8;118.67765946658454
2739;2021-07-29;United States;34864918.0;476.2150119651336;34906540.8;375.0048201985169
2740;2021-07-29;China;103129.0;1526.7851851851858;103135.4;1306.1613857201767
2741;2021-07-30;Germany;3766765.0;1345.2757922325475;3766534.3999999994;1495.4306714342472
2742;2021-07-30;Israel;871343.0;423.69745714517853;871492.9999999998;391.74751389515825
2743;2021-07-30;South Korea;198345.0;121.22612446087497;198207.79999999996;124.21666350830601
2744;2021-07-30;China;103205.0;1339.3290043290046;103221.99999999999;1238.1464585833905
2745;2021-07-30;United States;35056360.0;264.44344186222713;34991744.8;400.07219333876026
2746;2021-07-31;United States;35100252.0;297.5105736244374;35083905.39999999;394.6003167110895
2747;2021-07-31;South Korea;199787.0;133.05110142010514;199628.59999999998;135.00674432863335
2748;2021-07-31;Israel;874018.0;351.75566767574844;873974.9999999999;374.0909051890602
2749;2021-07-31;China;103298.0;1221.4280078895467;103325.79999999999;1084.3249299720223
2750;2021-07-31;Germany;3769165.0;1552.0177173465192;3768722.3999999994;1582.45717967026
2751;2021-08-01;Israel;875801.0;391.9787647674594;876721.9999999998;334.31376298846175
2752;2021-08-01;Germany;3771262.0;1676.2570602623975;3770635.1999999993;1837.9977890493751
2753;2021-08-01;China;103427.0;930.720720720721;103440.59999999998;945.3748093931459
2754;2021-08-01;South Korea;201002.0;150.32844059716479;201052.59999999998;140.34706599175016
2755;2021-08-01;United States;35144819.0;793.5987745735315;35181107.8;370.5643235478948
2756;2021-08-02;China;103570.0;760.5269607843143;103558.59999999998;888.6741122566309
2757;2021-08-02;Israel;879650.0;311.25343276515156;879606.5999999999;311.3743400336212
2758;2021-08-02;United States;35253178.0;459.90979951087473;35260510.8;398.34766849332453
2759;2021-08-02;South Korea;202203.0;166.38852097130246;202523.99999999997;138.88816743800544
2760;2021-08-02;Germany;3772109.0;2561.715579710146;3772771.3999999994;1862.5387338437477
2761;2021-08-03;Germany;3773875.0;2887.4208444954725;3775135.3999999994;1676.7465149696359
2762;2021-08-03;United States;35350930.0;342.0452312912299;35353072.99999999;410.1399259850356
2763;2021-08-03;Israel;882798.0;251.3695393263781;882843.1999999997;287.4351216537084
2764;2021-08-03;South Korea;203926.0;138.4247606019152;204047.79999999996;135.24403490028573
2765;2021-08-03;China;103703.0;750.4830917874398;103693.39999999998;819.3370253164462
2766;2021-08-04;United States;35453375.0;353.17706392536695;35487100.8;312.16642276063965
2767;2021-08-04;Israel;885766.0;288.66514061478097;886303.9999999999;263.6599078249262
2768;2021-08-04;South Korea;205702.0;116.57254453653428;205692.99999999994;128.80294519827615
2769;2021-08-04;China;103795.0;921.6829629629632;103834.19999999998;752.5065312046287
2770;2021-08-04;Germany;3777446.0;1414.456311285991;3777769.5999999996;1510.6340149119794
2771;2021-08-05;Germany;3780985.0;1062.5697140178156;3780875.5999999987;1316.3049603383706
2772;2021-08-05;China;103972.0;771.9206939281291;103970.79999999999;748.6142754145403
